review_tombstone_id,release_year
/reviews/albums/22976-tango-in-the-night-deluxe-edition/-0,1987
/reviews/albums/22976-tango-in-the-night-deluxe-edition/-0,2017
/reviews/albums/20687-bones/-0,2015
/reviews/albums/4316-waters-in-azure/-0,2002
/reviews/albums/7731-often-lie/-0,2005
/reviews/albums/21548-off-the-wall/-0,1979
/reviews/albums/21548-off-the-wall/-0,2016
/reviews/albums/15578-the-miners-hymns/-0,2011
/reviews/albums/matthew-dear-bunny/-0,2018
/reviews/albums/14089-shame-shame/-0,2010
/reviews/albums/2234-the-john-byrd-ep/-0,2005
/reviews/albums/21445-the-birds-outside-sang/-0,2016
/reviews/albums/3024-visions-of-blah/-0,2002
/reviews/albums/17425-container-ships/-0,2012
/reviews/albums/161-through-the-age-of-quarrel-and-into-the-era-of-putting-up-with-it/-0,2001
/reviews/albums/4986-we-are-little-barrie/-0,2005
/reviews/albums/6-pure-tone-audiometry/-0,2003
/reviews/albums/2532-if-you-dont-already-have-a-look/-0,2005
/reviews/albums/22784-foxhole/-0,2017
/reviews/albums/20494-nutty-world-2/-0,2015
/reviews/albums/robyn-honey/-0,2018
/reviews/albums/11375-dig-lazarus-dig/-0,2008
/reviews/albums/peder-mannerfelt-daily-routine/-0,2018
/reviews/albums/9348-good-god-a-gospel-funk-hymnal/-0,2006
/reviews/albums/18381-porcelain-raft-permanent-signal/-0,2013
/reviews/albums/7699-also-rising/-0,2003
/reviews/albums/3669-rettet-die-wale/-0,2005
/reviews/albums/5240-showtunes/-0,2006
/reviews/albums/15630-invasion-of-the-mysteron-killer-sounds/-0,2011
/reviews/albums/15313-here-before/-0,2011
/reviews/albums/12832-slow-dance/-0,2009
/reviews/albums/6897-x-factor-vol-1/-0,2003
/reviews/albums/19854-peaking-lights-cosmic-logic/-0,2014
/reviews/albums/14762-i-plan-to-stay-a-believer-the-inside-songs-of-curtis-mayfield/-0,2010
/reviews/albums/2041-fonotone-records/-0,2005
/reviews/albums/lady-gaga-bradley-cooper-a-star-is-born-soundtrack/-0,2018
/reviews/albums/8932-rituals/-0,2005
/reviews/albums/9246-an-announcement-to-answer/-0,2006
/reviews/albums/20175-reality-show/-0,2015
/reviews/albums/11329-cover-up/-0,2008
/reviews/albums/13614-5-five-years-of-hyperdub/-0,2009
/reviews/albums/18850-lanterns-on-the-lake-until-the-colours-run/-0,2014
/reviews/albums/9916-all-of-a-sudden-i-miss-everyone/-0,2007
/reviews/albums/snow-ellet-suburban-indie-rock-star-ep/-0,2021
/reviews/albums/19119-the-coathangers-suck-my-shirt/-0,2014
/reviews/albums/ben-lamar-gay-open-arms-to-open-us/-0,2021
/reviews/albums/20719-summertime-06/-0,2015
/reviews/albums/6612-the-further-adventures-of-lord-quas/-0,2005
/reviews/albums/19136-horseback-piedmont-apocrypha/-0,2014
/reviews/albums/10129-joanna-newsom-the-ys-street-band-ep/-0,2007
/reviews/albums/17825-milk-music-cruise-your-illusion/-0,2013
/reviews/albums/22637-a-o-r-t-a/-0,2016
/reviews/albums/14733-last-day-of-summer/-0,2010
/reviews/albums/2369-can-you-see-the-music/-0,2002
/reviews/albums/amber-coffman-city-of-no-reply/-0,2017
/reviews/albums/sd9-4040/-0,2020
/reviews/albums/20075-body-pill/-0,2015
/reviews/albums/tokimonsta-lune-rouge/-0,2017
/reviews/albums/14491-xxx/-0,2010
/reviews/albums/22319-the-partys-over-ep/-0,2016
/reviews/albums/12188-me-and-armini/-0,2008
/reviews/albums/19617-yob-clearing-the-path-to-ascend/-0,2014
/reviews/albums/dear-nora-three-states-rarities-1997-2007/-0,2020
/reviews/albums/5239-pieces-of-april/-0,2003
/reviews/albums/240-chosen-lords/-0,2006
/reviews/albums/3296-golden-ocean/-0,2005
/reviews/albums/20819-woman/-0,2015
/reviews/albums/21814-delusions-of-grand-fur/-0,2016
/reviews/albums/2126-showroom-dummies/-0,2002
/reviews/albums/1043-weird-revolution/-0,2001
/reviews/albums/17125-kaleidoscope-dream/-0,2012
/reviews/albums/22944-times-upspiral-scratch/-0,1976
/reviews/albums/22944-times-upspiral-scratch/-0,2017
/reviews/albums/22944-times-upspiral-scratch/-1,1977
/reviews/albums/22944-times-upspiral-scratch/-1,2017
/reviews/albums/9616-ys/-0,2006
/reviews/albums/8401-mass-suicide-occult-figurines/-0,2000
/reviews/albums/ada-lea-one-hand-on-the-steering-wheel-the-other-sewing-a-garden/-0,2021
/reviews/albums/9737-ten-years-of-tears/-0,2006
/reviews/albums/6862-what-else-is-there-ep/-0,2006
/reviews/albums/9371-pet-sounds-40th-anniversary/-0,2006
/reviews/albums/no-home-fucking-hell/-0,2020
/reviews/albums/angel-olsen-whole-new-mess/-0,2020
/reviews/albums/14176-sun-bronzed-greek-gods-ep/-0,2010
/reviews/albums/oozing-wound-high-anxiety/-0,2019
/reviews/albums/21855-piatto-doro/-0,2016
/reviews/albums/7339-axxess-and-ace/-0,1999
/reviews/albums/eli-keszler-empire-ep/-0,2019
/reviews/albums/16802-meat-mountain-ep/-0,2012
/reviews/albums/lala-lala-the-lamb/-0,2018
/reviews/albums/17076-effigies-of-evil/-0,2012
/reviews/albums/20805-stay-wild/-0,2015
/reviews/albums/4838-forms-and-follies/-0,2003
/reviews/albums/lucy-gooch-rushing-ep/-0,2020
/reviews/albums/9363-son-of-the-tiger/-0,2006
/reviews/albums/15734-atlantic-ep/-0,2011
/reviews/albums/martha-skye-murphy-concrete/-0,2021
/reviews/albums/5342-city-vs-country-ep/-0,2005
/reviews/albums/11823-telegraphs-in-negative-mouths-trapped-in-static/-0,2003
/reviews/albums/1754-shes-in-control/-0,2004
/reviews/albums/panda-bear-buoys/-0,2019
/reviews/albums/koran-streets-late-20s/-0,2018
/reviews/albums/9938-soldier-talk/-0,1979
/reviews/albums/9938-soldier-talk/-0,2007
/reviews/albums/11200-alegranza/-0,2007
/reviews/albums/drakeo-the-ruler-thank-you-for-using-gtl/-0,2020
/reviews/albums/10784-environ-maiden/-0,2007
/reviews/albums/18262-mammoth-grinder-underworlds/-0,2013
/reviews/albums/marilyn-manson-heaven-upside-down/-0,2017
/reviews/albums/18197-teen-carolina-ep/-0,2013
/reviews/albums/17701-gold-panda-trust-ep/-0,2013
/reviews/albums/bonnie-prince-billy-bryce-dessner-when-we-are-inhuman/-0,2019
/reviews/albums/12207-the-family-afloat/-0,2008
/reviews/albums/250-velocity-of-sound/-0,2002
/reviews/albums/nina-simone-fodder-on-my-wings/-0,2020
/reviews/albums/17736-justin-timberlake-the-2020-experience/-0,2013
/reviews/albums/2284-remixes-81-04/-0,2004
/reviews/albums/12752-dirtbox-ep-when-machines-exceed-human-intelligence/-0,2008
/reviews/albums/12752-dirtbox-ep-when-machines-exceed-human-intelligence/-1,2009
/reviews/albums/the-jazz-butcher-the-wasted-years/-0,2017
/reviews/albums/the-jazz-butcher-the-wasted-years/-1,1983
/reviews/albums/the-jazz-butcher-the-wasted-years/-2,1984
/reviews/albums/the-jazz-butcher-the-wasted-years/-3,1984
/reviews/albums/the-jazz-butcher-the-wasted-years/-4,1986
/reviews/albums/2836-essex-green-ep/-0,2000
/reviews/albums/18065-baths-obsidian/-0,2013
/reviews/albums/17646-doldrums-lesser-evil/-0,2013
/reviews/albums/2396-this-is-the-dream-of-evan-and-chan-ep/-0,2002
/reviews/albums/amerie-4am-mulholland-ep-after-4am-ep/-0,2018
/reviews/albums/amerie-4am-mulholland-ep-after-4am-ep/-1,2018
/reviews/albums/2701-the-ugly-american/-0,2003
/reviews/albums/12414-silence-is-wild/-0,2008
/reviews/albums/20899-meliora/-0,2015
/reviews/albums/19459-capitol-city-soul-the-way-out-label/-0,2014
/reviews/albums/19459-capitol-city-soul-the-way-out-label/-1,2014
/reviews/albums/16345-sorrow-and-extinction/-0,2012
/reviews/albums/3140-the-new-folk-implosion/-0,2003
/reviews/albums/ghost-orchard-bunny/-0,2019
/reviews/albums/lady-gaga-chromatica/-0,2020
/reviews/albums/17705-goldie-the-alchemist-the-best-of-goldie-1992-2012/-0,2013
/reviews/albums/8842-river-through-howling-sky/-0,2004
/reviews/albums/15807-portamento/-0,2011
/reviews/albums/9076-enter/-0,2006
/reviews/albums/528-about-a-boy/-0,2002
/reviews/albums/2538-strange-liberation/-0,2004
/reviews/albums/2609-snow-on-the-tv-ep/-0,2005
/reviews/albums/swans-leaving-meaning/-0,2019
/reviews/albums/10662-north-star-deserter/-0,2007
/reviews/albums/7397-i-believe/-0,2001
/reviews/albums/ross-from-friends-family-portrait/-0,2018
/reviews/albums/4896-one-more-reason-to-forget/-0,2000
/reviews/albums/13112-god-help-the-girl/-0,2009
/reviews/albums/sarah-hennies-the-reinvention-of-romance/-0,2020
/reviews/albums/10298-split-lips-winning-hips-a-shiner/-0,2007
/reviews/albums/9163-death-rows-greatest-hits-the-chronicles/-0,2006
/reviews/albums/19976-when-i-reach-that-heavenly-shore-unearthly-black-gospel-1926-1936/-0,2014
/reviews/albums/11049-distortion/-0,2008
/reviews/albums/wyclef-jean-the-carnival/-0,1997
/reviews/albums/lo-moon-lo-moon/-0,2018
/reviews/albums/424-spirit-stereo-frequency/-0,2004
/reviews/albums/trevor-powers-mulberry-violence/-0,2018
/reviews/albums/19436-dan-melchior-und-das-menace-hunger/-0,2014
/reviews/albums/8970-destroyers-rubies/-0,2006
/reviews/albums/naomi-punk-yellow/-0,2017
/reviews/albums/19021-behemoth-the-satanist/-0,2014
/reviews/albums/remi-wolf-juno/-0,2021
/reviews/albums/7315-do-you-want-new-wave-or-do-you-want-the-soft-pink-truth/-0,2004
/reviews/albums/23191-i/-0,2017
/reviews/albums/8834-coat-of-many-cupboards/-0,2002
/reviews/albums/14653-beast-rest-forth-mouth-remixed/-0,2010
/reviews/albums/19793-shxcxchcxsh-linear-s-decoded/-0,2014
/reviews/albums/16916-key-to-the-kuffs/-0,2012
/reviews/albums/denzel-curry-zuu/-0,2019
/reviews/albums/21990-twentyears/-0,2016
/reviews/albums/18817-childish-gambino-because-the-internet/-0,2013
/reviews/albums/16434-taylor-allderdice/-0,2012
/reviews/albums/7965-third-wave/-0,2002
/reviews/albums/8936-put-your-phazers-on-stun-throw-your-health-food-skyward/-0,2002
/reviews/albums/3386-give-it-to-her/-0,2001
/reviews/albums/3582-rickets-scurvy/-0,2002
/reviews/albums/16855-now-heres-my-plan-ep/-0,2012
/reviews/albums/theon-cross-fyah/-0,2019
/reviews/albums/19798-perfume-genius-too-bright/-0,2014
/reviews/albums/10722-adrenaline-rush-2007/-0,2007
/reviews/albums/nerija-blume/-0,2019
/reviews/albums/1344-the-covers-record/-0,2000
/reviews/albums/23065-sand/-0,1977
/reviews/albums/23065-sand/-0,2017
/reviews/albums/15067-100-records-volume-ii-i-miss-the-jams/-0,2011
/reviews/albums/9802-rise-up/-0,2005
/reviews/albums/9802-rise-up/-0,2006
/reviews/albums/22799-life-without-sound/-0,2017
/reviews/albums/bill-brewster-bill-brewster-presents-tribal-rites/-0,2017
/reviews/albums/465-i-sold-gold/-0,2005
/reviews/albums/5626-the-visible-sign-of-the-invisible-order/-0,2004
/reviews/albums/17584-a-long-way-to-fall/-0,2013
/reviews/albums/14742-duppy-writer/-0,2010
/reviews/albums/bloodslide-bloodslide-ep/-0,2021
/reviews/albums/9698-music-from-the-oc-mix-6-covering-our-tracks/-0,2006
/reviews/albums/2893-21st-century-toy/-0,2003
/reviews/albums/18103-these-new-puritans-field-of-reeds/-0,2013
/reviews/albums/8272-head-off/-0,2004
/reviews/albums/4851-the-snare/-0,2002
/reviews/albums/19470-peter-matthew-bauer-liberation/-0,2014
/reviews/albums/23277-to-syria-with-love/-0,2017
/reviews/albums/21383-night-fiction/-0,2016
/reviews/albums/14309-suite-420/-0,2010
/reviews/albums/9409-dreams/-0,2006
/reviews/albums/6050-comfort-of-strangers/-0,2006
/reviews/albums/20286-culture-of-volume/-0,2015
/reviews/albums/480-kore-ga-mayaku-da/-0,2005
/reviews/albums/tv-priest-uppers/-0,2021
/reviews/albums/dialect-under-between/-0,2021
/reviews/albums/7991-fuckin-a/-0,2004
/reviews/albums/11350-consolers-of-the-lonely/-0,2008
/reviews/albums/14205-the-dogs-are-parading/-0,2010
/reviews/albums/marissa-nadler-for-my-crimes/-0,2018
/reviews/albums/4548-reflection-eternal/-0,2000
/reviews/albums/13379-cartography/-0,2008
/reviews/albums/19438-total-control-typical-system/-0,2014
/reviews/albums/9815-rites-of-uncovering/-0,2007
/reviews/albums/17441-life-aint-no-joke/-0,2012
/reviews/albums/22572-onederful/-0,2016
/reviews/albums/21216-the-incredible-true-story/-0,2015
/reviews/albums/6578-north-pole/-0,2005
/reviews/albums/20571-highlights/-0,2015
/reviews/albums/darkside-spiral/-0,2021
/reviews/albums/21964-hounds-of-love/-0,1985
/reviews/albums/15470-wallahi-le-zein-wezin-jakwar-and-guitar-boogie-from-the-islamic-republic-of-mauritania/-0,2011
/reviews/albums/9809-ghost-is-not-real/-0,2006
/reviews/albums/13551-family/-0,2009
/reviews/albums/15705-they-came-from-the-sky/-0,2011
/reviews/albums/15045-clouds-are-mountains/-0,2010
/reviews/albums/14407-white-magic/-0,2010
/reviews/albums/8775-treddin-on-thin-ice/-0,2004
/reviews/albums/18623-best-coast-fade-away/-0,2013
/reviews/albums/16200-wilson-semiconductors/-0,2011
/reviews/albums/2160-we-are-from-nowhere/-0,2003
/reviews/albums/22700-nadir/-0,2016
/reviews/albums/12018-love-to-make-music-to/-0,2008
/reviews/albums/14371-earth-vs-the-pipettes/-0,2010
/reviews/albums/9723-skull-alcoholic-the-complete-solar-anus/-0,2006
/reviews/albums/22060-summer-08/-0,2016
/reviews/albums/melkbelly-nothing-valley/-0,2017
/reviews/albums/21350-the-bell/-0,2016
/reviews/albums/9998-boyhood/-0,2005
/reviews/albums/9998-boyhood/-0,2007
/reviews/albums/17294-vicious-lies-and-dangerous-rumors/-0,2012
/reviews/albums/14836-funeral-mariachi/-0,2010
/reviews/albums/14623-bitches-brew-legacy-edition/-0,1970
/reviews/albums/14623-bitches-brew-legacy-edition/-0,2010
/reviews/albums/19057-the-souljazz-orchestra-inner-fire/-0,2014
/reviews/albums/17491-bodily-functions/-0,2001
/reviews/albums/17491-bodily-functions/-0,2012
/reviews/albums/10258-liar-and-the-thief/-0,2007
/reviews/albums/toni-braxton-spell-my-name/-0,2020
/reviews/albums/15310-black-sun/-0,2011
/reviews/albums/7153-ba-ba-ti-ki-di-do-ep/-0,2004
/reviews/albums/11041-the-heavy-metal-box/-0,2007
/reviews/albums/3832-secondhand-sounds/-0,2002
/reviews/albums/7734-list-of-lights-and-buoys/-0,2004
/reviews/albums/sam-prekop-comma/-0,2020
/reviews/albums/15768-tim-cohen/-0,2011
/reviews/albums/7249-action-pact/-0,2003
/reviews/albums/5541-shades-of-blue-madlib-invades-blue-note/-0,2003
/reviews/albums/20069-the-planet-ep/-0,2015
/reviews/albums/13154-west-ryder-pauper-lunatic-asylum/-0,2009
/reviews/albums/19455-alexis-taylor-await-barbarians/-0,2014
/reviews/albums/17191-occult-rock/-0,2012
/reviews/albums/20863-holographic-violence/-0,2015
/reviews/albums/6963-stories-often-told/-0,2002
/reviews/albums/13139-arecibo-message/-0,2009
/reviews/albums/various-artists-diggin-in-the-carts-a-collection-of-pioneering-japanese-video-game-music/-0,2017
/reviews/albums/12924-infinity-1/-0,2009
/reviews/albums/nas-the-lost-tapes-2/-0,2019
/reviews/albums/12671-pauls-boutique/-0,1989
/reviews/albums/12671-pauls-boutique/-0,2009
/reviews/albums/owen-pallett-island/-0,2020
/reviews/albums/17535-wash-the-sins-not-only-the-face/-0,2013
/reviews/albums/21117-electronica-1-the-time-machine/-0,2015
/reviews/albums/20097-live-at-the-music-hall/-0,2015
/reviews/albums/young-jesus-the-whole-thing-is-just-there/-0,2018
/reviews/albums/16083-the-twilight-singers/-0,2011
/reviews/albums/11855-the-psychedelic-sounds-of-i-have-always-been-here-before/-0,1966
/reviews/albums/11855-the-psychedelic-sounds-of-i-have-always-been-here-before/-1,1966
/reviews/albums/20090-xe/-0,2015
/reviews/albums/4876-music-to-make-love-to-your-old-lady-by/-0,2001
/reviews/albums/jay-z-444/-0,2017
/reviews/albums/16100-part-iv/-0,2011
/reviews/albums/17474-tramp-deluxe-edition/-0,2012
/reviews/albums/the-orb-abolition-of-the-royal-familia/-0,2020
/reviews/albums/king-gizzard-and-the-lizard-wizard-polygondwanaland/-0,2017
/reviews/albums/11016-hi-teknology-3-underground/-0,2008
/reviews/albums/peter-ivers-becoming-peter-ivers/-0,2019
/reviews/albums/19067-thug-entrancer-death-after-life/-0,2014
/reviews/albums/9509-yours-to-keep/-0,2006
/reviews/albums/22211-i-told-you/-0,2016
/reviews/albums/13448-the-broad-street-bully/-0,2009
/reviews/albums/ka-a-martyrs-reward/-0,2021
/reviews/albums/19217-jon-langford-here-be-monsters/-0,2014
/reviews/albums/3261-stains-on-a-decade/-0,2003
/reviews/albums/21528-past-cloaks/-0,2016
/reviews/albums/21467-the-heretics-bargain/-0,2016
/reviews/albums/9491-lion-devours-the-sun/-0,2006
/reviews/albums/16290-white-flame/-0,2012
/reviews/albums/13808-found-songs/-0,2009
/reviews/albums/sau-poler-dribble-ep/-0,2017
/reviews/albums/13324-live-from-austin-tx/-0,2009
/reviews/albums/20420-sound-color/-0,2015
/reviews/albums/16578-galaxy-garden/-0,2012
/reviews/albums/21318-100-ladies-ep/-0,2015
/reviews/albums/115-second-nature/-0,2001
/reviews/albums/20271-if-youre-reading-this-its-too-late/-0,2015
/reviews/albums/6852-alone-at-the-microphone/-0,2001
/reviews/albums/18485-clark-feast-beast/-0,2013
/reviews/albums/marina-love-fear/-0,2019
/reviews/albums/4442-happy-with-what-you-have-to-be-happy-with/-0,2002
/reviews/albums/12408-reefer/-0,2008
/reviews/albums/10355-colour-it-in/-0,2007
/reviews/albums/de-la-noche-blue-days-black-nights/-0,2019
/reviews/albums/brand-new-science-fiction/-0,2017
/reviews/albums/romeo-santos-golden/-0,2017
/reviews/albums/8826-fabulous-muscles/-0,2004
/reviews/albums/13897-mind-chaos/-0,2009
/reviews/albums/15446-street-of-the-love-of-days/-0,2011
/reviews/albums/1990-miami-sound-rare-funk-and-soul-from-miami-florida-1967-1974/-0,2003
/reviews/albums/16143-henge-beat/-0,2011
/reviews/albums/roses-gabor-fantasy-and-facts/-0,2019
/reviews/albums/12133-2/-0,2008
/reviews/albums/7327-key/-0,2004
/reviews/albums/17662-eat-skull-iii/-0,2013
/reviews/albums/23085-guppy/-0,2017
/reviews/albums/9350-thunder-down-under/-0,2006
/reviews/albums/various-artists-o-brother-where-art-thou-original-soundtrack/-0,2000
/reviews/albums/7755-the-well-of-memory/-0,2004
/reviews/albums/13443-rock-band/-0,2009
/reviews/albums/2667-what-are-you-going-to-do-with-your-life/-0,1999
/reviews/albums/2219-primordia/-0,2001
/reviews/albums/4836-col-summers-park/-0,2001
/reviews/albums/17875-iron-wine-ghost-on-ghost/-0,2013
/reviews/albums/9955-songs-iii-bird-on-the-water/-0,2007
/reviews/albums/7853-kratitude/-0,2006
/reviews/albums/jimmy-eat-world-surviving/-0,2019
/reviews/albums/soccer96-tactics-ep/-0,2020
/reviews/albums/liam-payne-lp1/-0,2019
/reviews/albums/6565-axis-of-evol/-0,2006
/reviews/albums/y-la-bamba-entre-los-dos-ep/-0,2019
/reviews/albums/14835-castle-talk/-0,2010
/reviews/albums/takeoff-the-last-rocket/-0,2018
/reviews/albums/dump-him-dykes-to-watch-out-for/-0,2019
/reviews/albums/5521-foxy-music/-0,2001
/reviews/albums/2605-dutch-dub/-0,2005
/reviews/albums/1935-clicks-and-cuts/-0,2000
/reviews/albums/9910-black-pompadour/-0,2007
/reviews/albums/21340-late-nights-the-album/-0,2015
/reviews/albums/6949-robyn/-0,2005
/reviews/albums/15273-hyphenated-man/-0,2011
/reviews/albums/steve-mason-about-the-light/-0,2019
/reviews/albums/keiyaa-forever-ya-girl/-0,2020
/reviews/albums/5969-varieties-of-religious-experience/-0,2003
/reviews/albums/21883-weaves/-0,2016
/reviews/albums/6151-are-you-down/-0,2002
/reviews/albums/22893-forget/-0,2017
/reviews/albums/9547-the-truth-doesnt-matter/-0,2006
/reviews/albums/11925-remix-romance-vol-2/-0,2008
/reviews/albums/20340-no-news-from-home/-0,2015
/reviews/albums/10763-night-drive/-0,2007
/reviews/albums/4567-things-viral/-0,2003
/reviews/albums/1191-the-logic-of-building-the-body-plan-ep/-0,2005
/reviews/albums/9665-the-twilight-sad-ep/-0,2006
/reviews/albums/22758-strictly-4-my-fans/-0,2016
/reviews/albums/17516-anything-in-return/-0,2013
/reviews/albums/16383-pretty-good-dance-moves-limo/-0,2012
/reviews/albums/7470-nightsongs/-0,2001
/reviews/albums/22764-two-zero-one-seven/-0,2017
/reviews/albums/15082-violet-cries/-0,2011
/reviews/albums/rolling-blackouts-coastal-fever-hope-downs/-0,2018
/reviews/albums/13698-rock-is-dodelijk/-0,2009
/reviews/albums/11428-carolina-funk-first-in-funk-1968-1977/-0,2008
/reviews/albums/2275-there-is-a-difference/-0,2006
/reviews/albums/21926-the-triad/-0,2016
/reviews/albums/phantogram-ceremony/-0,2020
/reviews/albums/maple-glider-to-enjoy-is-the-only-thing/-0,2021
/reviews/albums/6189-oh-honey-were-ridiculous-ep/-0,2004
/reviews/albums/19767-the-juan-maclean-in-a-dream/-0,2014
/reviews/albums/4007-ackrillvenning-91/-0,2005
/reviews/albums/6299-summer-in-abaddon/-0,2004
/reviews/albums/9361-modern-times/-0,2006
/reviews/albums/12134-alas-i-cannot-swim/-0,2008
/reviews/albums/3623-paper-monsters/-0,2003
/reviews/albums/snail-mail-habit-ep/-0,2016
/reviews/albums/clairo-diary-001-ep/-0,2018
/reviews/albums/15418-dont-rock-the-boat-sink-the-fucker/-0,2011
/reviews/albums/21752-psychic-lovers/-0,2016
/reviews/albums/shy-glizzy-quiet-storm/-0,2017
/reviews/albums/15153-anna-calvi/-0,2011
/reviews/albums/6531-rise-rise-rise/-0,2003
/reviews/albums/de-lorians-de-lorians/-0,2019
/reviews/albums/moritz-von-oswald-trio-dissent/-0,2021
/reviews/albums/2987-millennium-monsterwork/-0,2002
/reviews/albums/20519-peace-is-the-mission/-0,2015
/reviews/albums/15609-ox-2010-a-street-odyssey/-0,2011
/reviews/albums/windhand-eternal-return/-0,2018
/reviews/albums/audio-push-cloud-909/-0,2018
/reviews/albums/21872-ha-ha-he/-0,2016
/reviews/albums/minor-science-second-language/-0,2020
/reviews/albums/6378-motel-of-fools/-0,2003
/reviews/albums/10343-the-scenery-of-farewell-ep/-0,2007
/reviews/albums/18420-jeremiah-jae-bad-jokes/-0,2013
/reviews/albums/nicole-mitchell-lisa-e-harris-earthseed/-0,2020
/reviews/albums/14297-love-and-its-opposite/-0,2010
/reviews/albums/23003-hands-in-our-names/-0,2017
/reviews/albums/20518-hairless-toys/-0,2015
/reviews/albums/eve-let-there-be-everuff-ryders-first-lady/-0,1999
/reviews/albums/11224-grand-archives/-0,2008
/reviews/albums/15740-quadruple-single-ep/-0,2011
/reviews/albums/23030-samurai/-0,2017
/reviews/albums/10538-oh-my-darling/-0,2007
/reviews/albums/10934-ask-forgiveness/-0,2007
/reviews/albums/18714-sebastian-tellier-confection/-0,2013
/reviews/albums/16150-glimmer/-0,2011
/reviews/albums/5077-up-in-flames/-0,2003
/reviews/albums/21158-a-love-supreme-the-complete-masters/-0,2015
/reviews/albums/21419-holographic/-0,2016
/reviews/albums/partner-saturday-the-14th-ep/-0,2019
/reviews/albums/10227-time-out-presents-the-other-side-los-angeles/-0,2007
/reviews/albums/5826-happy-you-near/-0,2002
/reviews/albums/14655-barking/-0,2010
/reviews/albums/22535-suzanne-kraft-what-you-get-for-being-young/-0,2016
/reviews/albums/15262-meyrin-fields-ep/-0,2011
/reviews/albums/12399-alpinisms/-0,2008
/reviews/albums/20354-crooked-doors/-0,2015
/reviews/albums/8116-in-the-fishtank/-0,1999
/reviews/albums/15189-telling-the-truth/-0,1977
/reviews/albums/15189-telling-the-truth/-0,2011
/reviews/albums/3475-the-friends-of-rachel-worth/-0,2000
/reviews/albums/13864-heligoland/-0,2010
/reviews/albums/8795-china-is-near/-0,2005
/reviews/albums/9834-i-cant-go-on-ill-go-on/-0,2007
/reviews/albums/22652-amore-per-tutti/-0,2016
/reviews/albums/19286-wye-oak-shriek/-0,2014
/reviews/albums/22007-american-tunes/-0,2016
/reviews/albums/20307-eat-pray-thug/-0,2015
/reviews/albums/15513-david-comes-to-life/-0,2011
/reviews/albums/3025-lowflow/-0,2004
/reviews/albums/20129-we-are-undone/-0,2015
/reviews/albums/17026-love-this-giant/-0,2012
/reviews/albums/12791-money/-0,2008
/reviews/albums/12177-the-new-year/-0,2008
/reviews/albums/joseph-shabason-anne/-0,2018
/reviews/albums/22189-25-25/-0,2016
/reviews/albums/11069-gram-parsons-archives-volume-1-gram-parsons-with-the-flying-burrito-brothers-live-at-the-avalon-ballroom-1969/-0,2008
/reviews/albums/23045-wolf-eyes-undertow/-0,2017
/reviews/albums/16284-lixiviation/-0,2012
/reviews/albums/13840-dimensional-bleedthrough/-0,2009
/reviews/albums/8314-the-loon/-0,2006
/reviews/albums/22508-every-now-then/-0,2016
/reviews/albums/tory-lanez-chixtape-5/-0,2019
/reviews/albums/oliver-coates-skins-n-slime/-0,2020
/reviews/albums/12045-wars-and-tornadoes/-0,2008
/reviews/albums/spacemen-3-dreamweapon/-0,1990
/reviews/albums/the-internet-hive-mind/-0,2018
/reviews/albums/madi-diaz-history-of-a-feeling/-0,2021
/reviews/albums/14471-blue-giant/-0,2010
/reviews/albums/juice-wrld-goodbye-and-good-riddance/-0,2018
/reviews/albums/16531-true-predation/-0,2012
/reviews/albums/ml-buch-skinned/-0,2020
/reviews/albums/21557-seth-bogart/-0,2016
/reviews/albums/9381-stella/-0,2006
/reviews/albums/gabi-empty-me/-0,2018
/reviews/albums/buck-meek-buck-meek/-0,2018
/reviews/albums/bladee-exeter/-0,2020
/reviews/albums/2228-the-stability-ep/-0,2002
/reviews/albums/10318-speicher-3/-0,2007
/reviews/albums/3489-lift-your-skinny-fists-like-antennas-to-heaven/-0,2000
/reviews/albums/10226-tio-bitar/-0,2007
/reviews/albums/15468-its-a-corporate-world/-0,2011
/reviews/albums/23210-snow/-0,2017
/reviews/albums/11636-corn-meal-dance-alphaville-suite/-0,2007
/reviews/albums/11636-corn-meal-dance-alphaville-suite/-1,2007
/reviews/albums/20852-colors-of-the-sun/-0,2015
/reviews/albums/22329-jeffery/-0,2016
/reviews/albums/zomby-mercurys-rainbow/-0,2017
/reviews/albums/anika-change/-0,2021
/reviews/albums/3149-in-your-honor/-0,2005
/reviews/albums/21475-moth/-0,2016
/reviews/albums/3271-gallowsbirds-bark/-0,2003
/reviews/albums/14360-against-love/-0,2010
/reviews/albums/10943-dark-on-fire/-0,2007
/reviews/albums/orion-sun-hold-space-for-me/-0,2020
/reviews/albums/9546-down-beside-your-beauty/-0,2006
/reviews/albums/8984-mind-fusion-vol-1-2/-0,2005
/reviews/albums/16228-leonard-cohen-old-ideas/-0,2012
/reviews/albums/2651-kingdom-of-champions/-0,2000
/reviews/albums/9135-last-days-of-wonder/-0,2006
/reviews/albums/brian-eno-roger-eno-luminous/-0,2020
/reviews/albums/3313-family-album/-0,2004
/reviews/albums/15108-la-sera/-0,2011
/reviews/albums/14426-part-ii-the-new-december/-0,2010
/reviews/albums/6429-every-kind-of-light/-0,2005
/reviews/albums/19939-ti-paperwork/-0,2014
/reviews/albums/rhye-home/-0,2021
/reviews/albums/19178-architecture-in-helsinki-now-4eva/-0,2014
/reviews/albums/21835-dj-koze-presents-pampa-vol-1/-0,2016
/reviews/albums/8287-tekitoi/-0,2005
/reviews/albums/2221-something-borrowed-something-blue/-0,2004
