review_tombstone_id,label
/reviews/albums/lindstrom-on-a-clear-day-i-can-see-you-forever/-0,Smalltown Supersound
/reviews/albums/14097-nonstoperotik/-0,Cooking Vinyl
/reviews/albums/3843-the-grotto/-0,4AD
/reviews/albums/7471-heart/-0,Paper Bag
/reviews/albums/7468-drowaton/-0,Barsuk
/reviews/albums/kimberly-the-people-i-used-to-know/-0,Atlantic
/reviews/albums/moneybagg-yo-2-heartless/-0,N-Less
/reviews/albums/12214-how-to-walk-away/-0,Ye Olde
/reviews/albums/1896-you-dont-need-darkness-to-do-what-you-think-is-right/-0,Geographic
/reviews/albums/turnover-altogether/-0,Run for Cover
/reviews/albums/2445-made-to-love-magic/-0,Island
/reviews/albums/481-acoustica/-0,Cantaloupe
/reviews/albums/13278-radio-wars/-0,Independiente
/reviews/albums/tops-sugar-at-the-gate/-0,Arbutus
/reviews/albums/21956-mosey/-0,New West
/reviews/albums/5559-married-alive/-0,Doppler
/reviews/albums/17114-heavy-mood/-0,Team Love
/reviews/albums/9625-live-a-little/-0,Ashmont
/reviews/albums/17492-berberian-sound-studio-original-motion-picture-soundtrack/-0,Warp
/reviews/albums/roedelius-selbstportrait-wahre-liebe/-0,Bureau B
/reviews/albums/11893-silver-secaucus/-0,Grass
/reviews/albums/11893-silver-secaucus/-1,Grass
/reviews/albums/19796-various-artists-livity-sound-remixes/-0,Livity Sound
/reviews/albums/20442-welcome-back-to-milk/-0,Mute
/reviews/albums/22583-defy-a-thing-to-be/-0,Vague Terrain
/reviews/albums/22421-mount-ninji-and-da-nice-time-kid/-0,ZEF
/reviews/albums/15400-noir/-0,Fake Four
/reviews/albums/18530-trentemller-lost/-0,In My Room
/reviews/albums/akasha-system-echo-earth/-0,100% Silk
/reviews/albums/8862-tiger-thrush/-0,Improvised Music from Japan
/reviews/albums/dopolarians-garden-party/-0,Mahakala
/reviews/albums/jessie-ware-glasshouse/-0,Island
/reviews/albums/jessie-ware-glasshouse/-0,Universal
/reviews/albums/3352-hello-dear-wind/-0,Fall Records
/reviews/albums/galantis-the-aviary/-0,Atlantic
/reviews/albums/19276-fear-of-men-loom/-0,Kanine
/reviews/albums/3797-my-love-is-rotten-to-the-core/-0,Alien8
/reviews/albums/19746-basement-jaxx-junto/-0,Atlantic Jaxx
/reviews/albums/12980-set-em-wild-set-em-free/-0,Dead Oceans
/reviews/albums/5186-the-difference-between-me-and-you-is-that-im-not-on-fire/-0,Too Pure
/reviews/albums/11756-bitches-aint-shit-but-good-people-ep-total-bugs-bunny-on-wild-bass-ep/-0,Suicide Squeeze
/reviews/albums/11756-bitches-aint-shit-but-good-people-ep-total-bugs-bunny-on-wild-bass-ep/-1,Suicide Squeeze
/reviews/albums/big-thief-two-hands/-0,4AD
/reviews/albums/20138-further-out/-0,Run for Cover
/reviews/albums/20234-the-door-behind-the-door/-0,The Anti-Machine Machine
/reviews/albums/unknown-mortal-orchestra-sex-and-food/-0,Jagjaguwar
/reviews/albums/11256-just-a-little-lovin/-0,Lost Highway
/reviews/albums/4624-negrophilia/-0,Thirsty Ear
/reviews/albums/7015-the-fix/-0,Def Jam
/reviews/albums/17558-torres/-0,self-released
/reviews/albums/3258-pasted-lakes/-0,Schematic
/reviews/albums/14986-blurry-blue-mountain/-0,Fire
/reviews/albums/3518-i-can-climb-a-tree-i-can-tie-a-knot-i-can-have-a-conversation/-0,Road Cone
/reviews/albums/20023-random-cosmic-violence/-0,Relapse
/reviews/albums/galya-bisengalieva-ep-one/-0,Nomad
/reviews/albums/14667-elf-power/-0,Orange Twin
/reviews/albums/14447-scared/-0,White Denim
/reviews/albums/dj-bone-a-piece-of-beyond/-0,Subject Detroit
/reviews/albums/14505-moses-on-a-snail/-0,"Guided By Voices, Inc."
/reviews/albums/14035-one-jug-of-wine-two-vessels/-0,Saddle Creek
/reviews/albums/13089-the-happiness-project/-0,Arts & Crafts
/reviews/albums/broken-social-scene-lets-try-the-after-vol-2-ep/-0,Arts & Crafts
/reviews/albums/12659-dissolver/-0,Narnack
/reviews/albums/rocketship-thanks-to-you/-0,nonstop co-op
/reviews/albums/yumi-zouma-truth-or-consequences/-0,Polyvinyl
/reviews/albums/6445-the-museum-of-imaginary-animals/-0,Merge
/reviews/albums/10342-compass-rose-bouquet/-0,Quack
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-0,Three Lobed
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-1,VHF
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-2,VHF
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-3,VHF
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-4,Three Lobed
/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-5,Three Lobed
/reviews/albums/19929-kode9-the-spaceape-killing-season-ep/-0,Hyperdub
/reviews/albums/9769-together-with-cats/-0,Exit Stencil
/reviews/albums/kyle-light-of-mine/-0,Atlantic
/reviews/albums/kyle-light-of-mine/-0,Independently Popular
/reviews/albums/taphari-blind-obedience/-0,Bayonet
/reviews/albums/various-artists-bc35-the-35-year-anniversary-of-bc-studio/-0,Bronson
/reviews/albums/jessica-pratt-quiet-signs/-0,Mexican Summer
/reviews/albums/phoebe-bridgers-punisher/-0,Dead Oceans
/reviews/albums/10373-desire/-0,Interscope
/reviews/albums/10373-desire/-0,SRC
/reviews/albums/10295-electric-dress/-0,No Fun
/reviews/albums/trailer-trash-tracys-althaea/-0,Double Six
/reviews/albums/8075-working-for-the-man-the-best-of-the-island-years-1992-99/-0,Interscope
/reviews/albums/black-coffee-subconsciously/-0,Ultra
/reviews/albums/lily-allen-no-shame/-0,Warner Bros.
/reviews/albums/4951-belladonna/-0,Epitaph
/reviews/albums/4951-belladonna/-0,Anti-
/reviews/albums/20465-before-the-world-was-big/-0,Wichita
/reviews/albums/19935-buzzcocks-the-way/-0,1-2-3-4 Go!
/reviews/albums/william-eggleston-musik/-0,Secretly Canadian
/reviews/albums/13708-dreamin-man/-0,Reprise
/reviews/albums/10088-remixes-compiled/-0,Hefty
/reviews/albums/16013-carrion-crawlerthe-dream/-0,In the Red
/reviews/albums/14596-the-metallic-year/-0,Thrill Jockey
/reviews/albums/dizzee-rascal-raskit/-0,Dirtee Stank
/reviews/albums/dizzee-rascal-raskit/-0,Island
/reviews/albums/18876-angel-haze-dirty-gold/-0,Island
/reviews/albums/18876-angel-haze-dirty-gold/-0,Republic
/reviews/albums/8249-dont-stop-ep/-0,Troubleman Unlimited
/reviews/albums/22095-blisters-in-the-pit-of-my-heart/-0,Dirtnap
/reviews/albums/22095-blisters-in-the-pit-of-my-heart/-0,Fortuna Pop!
/reviews/albums/16019-bad-penny/-0,Slumberland
/reviews/albums/16019-bad-penny/-0,Wichita
/reviews/albums/elori-saxl-the-blue-of-distance/-0,Western Vinyl
/reviews/albums/13210-well-known-pleasures/-0,Vogue College
/reviews/albums/17055-runner/-0,Thrill Jockey
/reviews/albums/11630-hvarfheim/-0,XL
/reviews/albums/13113-music-for-men/-0,Columbia
/reviews/albums/nathan-salsburg-third/-0,No Quarter
/reviews/albums/19094-the-war-on-drugs-lost-in-the-dream/-0,Secretly Canadian
/reviews/albums/caleb-giles-under-the-shade/-0,self-released
/reviews/albums/jon-gibson-songs-and-melodies-1973-1977/-0,Superior Viaduct
/reviews/albums/18944-bibio-the-green-ep/-0,Warp
/reviews/albums/21564-benny-hester-benny/-0,Moraine Music Group
/reviews/albums/18763-black-flag-what-the/-0,SST
/reviews/albums/16023-wet-illustrated-1x1x1/-0,True Panther
/reviews/albums/14320-heavy-ghost-appendices/-0,Asthmatic Kitty
/reviews/albums/9642-tha-blue-carpet-treatment/-0,Geffen
/reviews/albums/19593-spazzkid-promise-ep/-0,Magical Properties
/reviews/albums/11109-no-ground-under/-0,Ninja Tune
/reviews/albums/18099-shining-one-one-one/-0,Prosthetic
/reviews/albums/9981-turn-the-lights-out/-0,Matador
/reviews/albums/2967-totally-wired-the-rough-trade-anthology/-0,Sanctuary
/reviews/albums/2967-totally-wired-the-rough-trade-anthology/-0,Castle
/reviews/albums/14774-is-fixed/-0,Defend Music
/reviews/albums/15989-some-motherfuckers-gonna-be-walking-round-with-a-size-9-diehard-up-their-ass-cause-apparently-they-aint-never-seen-a-short-ac-man-get-bad-ass-on-methadone/-0,West Palm Beotch
/reviews/albums/21113-armz-house-ep/-0,Hyperdub
/reviews/albums/4437-no-style-ep/-0,Astralwerks
/reviews/albums/20916-free-tc/-0,Atlantic
/reviews/albums/19697-lewis-romantic-times/-0,Light in the Attic
/reviews/albums/16181-hymns/-0,Fire
/reviews/albums/6994-desengano/-0,Crucial Blast
/reviews/albums/jjjjjerome-ellis-the-clearing/-0,NNA Tapes
/reviews/albums/10554-the-last-holy-writer/-0,Elefant
/reviews/albums/various-artists-20-years-of-fabric/-0,Fabric
/reviews/albums/8271-lst/-0,Compare Notes
/reviews/albums/shamir-revelations/-0,Father/Daughter
/reviews/albums/2748-back-to-the-web/-0,Ryko
/reviews/albums/12488-bm/-0,Monika
/reviews/albums/20352-four-phantoms/-0,Profound Lore
/reviews/albums/mike-war-in-my-pen/-0,10k
/reviews/albums/4428-the-bright-side/-0,Temporary Residence
/reviews/albums/fever-ray-live-at-troxy/-0,Mute
/reviews/albums/fever-ray-live-at-troxy/-0,Rabid
/reviews/albums/19417-the-orwells-disgraceland/-0,Atlantic
/reviews/albums/19417-the-orwells-disgraceland/-0,Canvasback
/reviews/albums/pom-pom-untitled-ii/-0,a-ton
/reviews/albums/17693-rhye-woman/-0,Republic
/reviews/albums/17693-rhye-woman/-0,Innovative Leisure
/reviews/albums/17693-rhye-woman/-0,Loma Vista
/reviews/albums/18326-braids-flourishperish/-0,Full Time Hobby
/reviews/albums/18326-braids-flourishperish/-0,Flemish Eye
/reviews/albums/18326-braids-flourishperish/-0,Arbutus
/reviews/albums/9565-and-now-that-im-in-your-shadow/-0,Secretly Canadian
/reviews/albums/5658-victim-of-space/-0,5RC
/reviews/albums/offset-father-of-4/-0,Quality Control
/reviews/albums/offset-father-of-4/-0,Motown
/reviews/albums/ozuna-nibiru/-0,Sony Music Latin
/reviews/albums/mach-hommy-machs-hard-lemonade/-0,Mach-Hommy
/reviews/albums/14506-let-me-shine-for-you/-0,Tri Angle
/reviews/albums/23063-arca/-0,XL
/reviews/albums/17750-kool-ad-19-63/-0,self-released
/reviews/albums/17750-kool-ad-19-63/-1,self-released
/reviews/albums/mr-mitch-lazy/-0,Gobstopper
/reviews/albums/9590-music-for-the-bluegrass-states/-0,Xeric
/reviews/albums/18641-courtney-barrett-the-double-lp-a-sea-of-split-peas/-0,Marathon Artists
/reviews/albums/15091-you-are-the-beat/-0,Kanine
/reviews/albums/16488-grand-duchy-let-the-people-speak/-0,Sonic Unyon
/reviews/albums/7745-semi-peterson/-0,Mego
/reviews/albums/5333-last-clouds/-0,Ba Da Bing
/reviews/albums/14372-ramadanman-ep/-0,Hessle
/reviews/albums/609-solid-gold-hits/-0,Capitol
/reviews/albums/8812-wolfmother/-0,Interscope
/reviews/albums/8812-wolfmother/-0,Modular
/reviews/albums/15985-long-live-the-king-ep/-0,Capitol
/reviews/albums/haviah-mighty-13th-floor/-0,self-released
/reviews/albums/pig-destroyer-head-cage/-0,Relapse
/reviews/albums/21575-emilys-devolution/-0,EMI
/reviews/albums/9856-the-amber-gatherers/-0,Drag City
/reviews/albums/18307-u-ziq-somerset-avenue-tracks-1992-1995/-0,Planet Mu
/reviews/albums/12792-the-invisible-lodger/-0,Fire
/reviews/albums/21225-skid-row/-0,Break World
/reviews/albums/6014-kila-kila-kila/-0,Thrill Jockey
/reviews/albums/nef-the-pharaoh-mushrooms-and-coloring-books/-0,Sick Wid It
/reviews/albums/nef-the-pharaoh-mushrooms-and-coloring-books/-0,EMPIRE
/reviews/albums/1435-overnight/-0,Plug Research
/reviews/albums/no-rome-its-all-smiles/-0,Dirty Hit
/reviews/albums/2545-dios-malos/-0,StarTime
/reviews/albums/9892-slightly-sorry/-0,Drag City
/reviews/albums/lal-and-mike-waterson-bright-phoebus/-0,Domino
/reviews/albums/3855-snowbug/-0,V2
/reviews/albums/3855-snowbug/-0,Alpaca Park
/reviews/albums/bts-love-yourself-tear/-0,Big Hit
/reviews/albums/20756-universes/-0,Ninja Tune
/reviews/albums/dean-blunt-black-metal-2/-0,Rough Trade
/reviews/albums/9630-so-divided/-0,Interscope
/reviews/albums/seun-kuti-and-egypt-80-black-times/-0,Strut
/reviews/albums/16894-haha-im-sorry-ep/-0,self-released
/reviews/albums/17139-the-tempest/-0,Columbia
/reviews/albums/22793-brokenlegged/-0,Tiny Engines
/reviews/albums/1539-parachutes/-0,Nettwerk
/reviews/albums/9976-vessels/-0,4AD
/reviews/albums/12563-get-young/-0,Hardly Art
/reviews/albums/14466-flaws/-0,Island
/reviews/albums/15610-is-this-hyperreal/-0,Digital Hardcore
/reviews/albums/15610-is-this-hyperreal/-0,Dim Mak
/reviews/albums/11088-valley-of-fire/-0,Textile
/reviews/albums/8794-apologies-to-the-queen-mary/-0,Sub Pop
/reviews/albums/6013-feather-float/-0,Birdman
/reviews/albums/16698-endless-flowers/-0,Frenchkiss
/reviews/albums/serpentwithfeet-deacon/-0,Secretly Canadian
/reviews/albums/9783-the-enemy-chorus/-0,Secretly Canadian
/reviews/albums/12473-beating-back-the-claws-of-the-cold/-0,Hardly Art
/reviews/albums/23142-tremendous-sea-of-love/-0,self-released
/reviews/albums/17565-broken-english-deluxe-edition/-0,Island
/reviews/albums/3382-peel-sessions/-0,20/20/20
/reviews/albums/7510-greetings-from-michigan-the-great-lakes-state/-0,Asthmatic Kitty
/reviews/albums/13267-physical-changes/-0,Radium
/reviews/albums/10682-our-ill-wills/-0,Merge
/reviews/albums/steven-julien-bloodline/-0,Apron
/reviews/albums/galcher-lustwerk-200-galcher/-0,Lustwerk Music
/reviews/albums/1694-three-imaginary-boys-deluxe-edition/-0,Rhino
/reviews/albums/19770-absolutely-free-absolutely-free/-0,Lefse
/reviews/albums/2276-denali/-0,Jade Tree
/reviews/albums/lupe-fiasco-drogas-wave/-0,1st and 15th
/reviews/albums/14228-no-singles/-0,Polyvinyl
/reviews/albums/20796-fwa/-0,self-released
/reviews/albums/21145-meow-the-jewels/-0,Mass Appeal
/reviews/albums/19211-wyrd-visions-half-eaten-guitar/-0,P.W. Elverum & Sun
/reviews/albums/6681-nyc-1978/-0,King Biscuit
/reviews/albums/12316-matador-singles-08/-0,Matador
/reviews/albums/21109-riot-boi/-0,XL
/reviews/albums/21109-riot-boi/-0,Terrible
/reviews/albums/16496-ruin-3/-0,Acéphale
/reviews/albums/16169-rush-hour-presents-amsterdam-all-stars/-0,Rush Hour
/reviews/albums/21480-young-rich-nia-2/-0,Quality Control
/reviews/albums/hot-chip-a-bath-full-of-ecstasy/-0,Domino
/reviews/albums/15537-the-errant-charm/-0,Sub Pop
/reviews/albums/12677-davy/-0,Young Baby
/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-0,Warp
/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-1,Warp
/reviews/albums/5865-death/-0,Tigerbeat6
/reviews/albums/lost-girls-feeling-ep/-0,Smalltown Supersound
/reviews/albums/955-broken-social-scene/-0,Arts & Crafts
/reviews/albums/22783-three-worlds-music-from-woolf-works/-0,Deutsche Grammophon
/reviews/albums/park-jiha-communion/-0,Mirrorball
/reviews/albums/11905-extricateshift-workcode-selfish/-0,Fontana
/reviews/albums/11905-extricateshift-workcode-selfish/-1,Fontana
/reviews/albums/11905-extricateshift-workcode-selfish/-2,Fontana
/reviews/albums/wadada-leo-smith-rosa-parks-pure-love-an-oratorio-of-seven-songs/-0,TUM Records
/reviews/albums/18969-lo-fang-blue-film/-0,4AD
/reviews/albums/22350-jack-white-acoustic-recordings-1998-2016/-0,Third Man
/reviews/albums/19129-vermont-vermont/-0,Kompakt
/reviews/albums/9502-beach-house/-0,Bella Union
/reviews/albums/9502-beach-house/-0,Carpark
/reviews/albums/11286-savage-life-2/-0,Trill Entertainment
/reviews/albums/11927-within-these-walls/-0,20/20/20
/reviews/albums/11507-desert-crossroads/-0,Riverboat
/reviews/albums/14656-our-cubehouse-still-rocks/-0,Rockathon
/reviews/albums/9605-johnny-and-the-moon/-0,Kill Devil Hills
/reviews/albums/jennifer-castle-monarch-season/-0,Paradise of Bachelors
/reviews/albums/7375-wired-for-sound/-0,Violent Turd
/reviews/albums/16046-bionic-hotsauce-birth-of-the-nanocloud/-0,Tru Thoughts
/reviews/albums/lady-gaga-dawn-of-chromatica/-0,Interscope
/reviews/albums/david-gray-white-ladder-20th-anniversary-edition/-0,AWAL
/reviews/albums/david-gray-white-ladder-20th-anniversary-edition/-0,IHT
/reviews/albums/2904-death-by-sexy/-0,Downtown
/reviews/albums/13259-hustle-beach/-0,Lujo
/reviews/albums/8367-master-sessions-vol-2/-0,Ninja Tune
/reviews/albums/9079-moo-you-bloody-choir/-0,Sony
/reviews/albums/9079-moo-you-bloody-choir/-0,BMG
/reviews/albums/pharoah-sanders-live-in-paris-1975/-0,Transversales Disques
/reviews/albums/11608-tha-carter-iii/-0,Cash Money
/reviews/albums/5930-the-masterplan/-0,Epic
/reviews/albums/23021-tribute-to-ndiouga-dieng/-0,World Circuit
/reviews/albums/10767-the-syliphone-years/-0,Sterns Africa
/reviews/albums/sir-richard-bishop-oneiric-formulary/-0,Drag City
/reviews/albums/2537-coral-fang/-0,Sire
/reviews/albums/2537-coral-fang/-0,Warner Bros.
/reviews/albums/16209-black-bananas/-0,Drag City
/reviews/albums/7005-pleasure-of-ruins/-0,Motorcoat
/reviews/albums/special-interest-the-passion-of/-0,Thrilling Living
/reviews/albums/special-interest-the-passion-of/-0,Night School
/reviews/albums/21017-ultimate-care-ii/-0,Thrill Jockey
/reviews/albums/7036-greatest-hits/-0,Teenbeat
/reviews/albums/david-nance-group-peaced-and-slightly-pulverized/-0,Trouble in Mind
/reviews/albums/20391-white-men-are-black-men-too/-0,Big Dada
/reviews/albums/14241-nothing-hurts/-0,Sub Pop
/reviews/albums/8945-been-here-and-gone/-0,Matador
/reviews/albums/jack-harlow-confetti/-0,Generation Now
/reviews/albums/jack-harlow-confetti/-0,Atlantic
/reviews/albums/6913-ratatat/-0,XL
/reviews/albums/thou-magus/-0,Sacred Bones
/reviews/albums/23020-its-a-myth/-0,Merge
/reviews/albums/17281-the-2nd-law/-0,Warner Bros.
/reviews/albums/khalil-the-water-we-drink/-0,Posh Isolation
/reviews/albums/716-let-me-in/-0,Hush
/reviews/albums/4303-american-whip/-0,Dangerbird
/reviews/albums/16300-lilacs-champagne/-0,Mexican Summer
/reviews/albums/17700-blanche-blanche-blanche-wooden-ball/-0,NNA Tapes
/reviews/albums/10390-ga-ga-ga-ga-ga/-0,Merge
/reviews/albums/10588-liars/-0,Mute
/reviews/albums/4975-touchpool/-0,Melodic
/reviews/albums/8676-yankee-hotel-foxtrot/-0,Nonesuch
/reviews/albums/20869-dry-food/-0,Exploding in Sound
/reviews/albums/young-dolph-key-glock-dum-and-dummer/-0,Paper Route EMPIRE
/reviews/albums/18879-roc-marciano-marci-beaucoup/-0,Man Bites Dog
/reviews/albums/1545-ornette/-0,Atlantic
/reviews/albums/22218-telefone/-0,self-released
/reviews/albums/7121-one/-0,Thirsty Ear
/reviews/albums/kesha-animal/-0,RCA
/reviews/albums/17413-roomful-of-teeth/-0,New Amsterdam
/reviews/albums/12202-girls-and-weather/-0,Gigantic
/reviews/albums/kanye-west-kid-cudi-kids-see-ghosts/-0,G.O.O.D. Music
/reviews/albums/kanye-west-kid-cudi-kids-see-ghosts/-0,Def Jam
/reviews/albums/10847-heavy-deavy-skull-lover/-0,Tee Pee
/reviews/albums/20079-panda-bear-meets-the-grim-reaper/-0,Domino
/reviews/albums/9785-fuzzy-warbles-collectors-album/-0,Ape House Ltd.
/reviews/albums/13345-it-feels-so-good-when-i-stop/-0,Ashmont
/reviews/albums/22614-boots-no-1-the-official-revival-bootleg/-0,Acony
/reviews/albums/9131-you-cant-break-the-strings-in-our-olympic-hearts/-0,Baudelaire
/reviews/albums/odetta-hartman-old-rockhounds-never-die/-0,Memphis Industries
/reviews/albums/odetta-hartman-old-rockhounds-never-die/-0,Northern Spy
/reviews/albums/21421-from-my-mind-to-yours/-0,Plus 8
/reviews/albums/20007-daniel-lanois-flesh-and-machine/-0,Anti-
/reviews/albums/9011-the-worthnothings-ep/-0,Stones Throw
/reviews/albums/22762-oz-waves-compiled-by-steele-bonus/-0,Efficient Space
/reviews/albums/jungle-for-ever/-0,XL
/reviews/albums/6964-favourite-colours/-0,Yep Roc
/reviews/albums/caribou-suddenly/-0,Merge
/reviews/albums/19766-zammuto-anchor/-0,Temporary Residence
/reviews/albums/young-nudy-pierre-bourne-slimerre/-0,Paradise East
/reviews/albums/16279-the-maccabees-given-to-the-wild/-0,Fiction
/reviews/albums/rod-wave-pray-4-love/-0,Alamo
/reviews/albums/rod-wave-pray-4-love/-0,Geffen
/reviews/albums/17645-autre-ne-veut-anxiety/-0,Mexican Summer
/reviews/albums/17645-autre-ne-veut-anxiety/-0,Software
/reviews/albums/21995-why-are-you-ok/-0,Interscope
/reviews/albums/3974-the-homosexuals-cd/-0,ReR
/reviews/albums/the-national-sleep-well-beast/-0,4AD
/reviews/albums/kit-sebastian-melodi/-0,Mr. Bongo
/reviews/albums/3151-the-for-carnation/-0,Touch and Go
/reviews/albums/death-from-above-outrage-is-now/-0,Warner Bros.
/reviews/albums/death-from-above-outrage-is-now/-0,Last Gang
/reviews/albums/19863-dirty-beaches-stateless/-0,Zoo Music
/reviews/albums/22398-transpecos-ost/-0,Milan
/reviews/albums/335-interiors/-0,Secretly Canadian
/reviews/albums/18606-of-montreal-lousy-with-sylvanbriar/-0,Polyvinyl
/reviews/albums/relaxer-coconut-grove/-0,Avenue 66
/reviews/albums/22753-behaviour/-0,Parlophone
/reviews/albums/17493-danger-ep/-0,self-released
/reviews/albums/19241-emma-ruth-rundle-some-heavy-ocean/-0,Sargent House
/reviews/albums/4892-things-we-lost-in-the-fire/-0,Kranky
/reviews/albums/21325-when-its-dark-out/-0,RCA
/reviews/albums/11892-the-sound-of-girls-aloud-overloaded/-0,Polydor
/reviews/albums/11892-the-sound-of-girls-aloud-overloaded/-1,Universal Island
/reviews/albums/3809-grande-rock/-0,Sub Pop
/reviews/albums/16264-and-never-ending-nights/-0,Magazine
/reviews/albums/dababy-kirk/-0,South Coast Music Group
/reviews/albums/dababy-kirk/-0,Interscope
/reviews/albums/9145-hefty-digest-prefuse-73-mixtape/-0,Hefty
/reviews/albums/11412-attack/-0,Quarterstick
/reviews/albums/14753-patience/-0,Ba Da Bing
/reviews/albums/blake-mills-look/-0,New Deal
/reviews/albums/3732-son/-0,Kill Rock Stars
/reviews/albums/1640-open/-0,Zoe
/reviews/albums/1640-open/-0,Rounder
/reviews/albums/2256-the-runners-four/-0,Kill Rock Stars
/reviews/albums/10574-gauntlet/-0,Editions Mego
/reviews/albums/16675-here/-0,Vagrant
/reviews/albums/16675-here/-0,Community Music
/reviews/albums/12974-fate-to-fatal/-0,self-released
/reviews/albums/21443-empire-underground-ep/-0,B3SCI
/reviews/albums/7788-rg-rhythm-gangsta-the-masterpiece/-0,Geffen
/reviews/albums/7788-rg-rhythm-gangsta-the-masterpiece/-0,Star Trak
/reviews/albums/21517-martyrloserking/-0,Fader
/reviews/albums/15214-mosaik/-0,Monkeytown
/reviews/albums/20295-dream-a-garden/-0,Night Slugs
/reviews/albums/19383-haunted-hearts-initiation/-0,Zoo Music
/reviews/albums/19383-haunted-hearts-initiation/-0,Dream
/reviews/albums/fleet-foxes-shore/-0,Anti-
/reviews/albums/12419-starfucker/-0,Badman
/reviews/albums/1179-trill/-0,Rap-A-Lot
/reviews/albums/1179-trill/-0,Asylum
/reviews/albums/16489-monnos/-0,Burning World
/reviews/albums/16489-monnos/-0,Gravedancer
/reviews/albums/2523-lichtgeschwindigkeit/-0,C+P Grob
/reviews/albums/1544-this-is-our-music/-0,Atlantic
/reviews/albums/10708-shocking-pinks/-0,Astralwerks
/reviews/albums/10708-shocking-pinks/-0,DFA
/reviews/albums/21181-i-thought-the-future-would-be-cooler/-0,Downtown
/reviews/albums/1677-northern-electric/-0,Devil in the Woods
/reviews/albums/11986-nude-with-boots/-0,Ipecac
/reviews/albums/3183-end-time/-0,Thrill Jockey
/reviews/albums/13628-turning-the-mind/-0,Mute
/reviews/albums/don-toliver-life-of-a-don/-0,Cactus Jack
/reviews/albums/don-toliver-life-of-a-don/-0,Atlantic
/reviews/albums/4171-homesongs/-0,Domino
/reviews/albums/mdou-moctar-ilana-the-creator/-0,Sahel Sounds
/reviews/albums/11632-radiance-of-shadowsguilted-by-the-sun/-0,Alien8
/reviews/albums/11632-radiance-of-shadowsguilted-by-the-sun/-1,Elevation
/reviews/albums/16391-rimar-closer/-0,self-released
/reviews/albums/kamaiyah-before-i-wake/-0,self-released
/reviews/albums/655-lapalco/-0,StarTime
/reviews/albums/2923-lost-recordings-2000-04/-0,Eastern Developments
/reviews/albums/sun-kil-moon-this-is-my-dinner/-0,Caldo Verde
/reviews/albums/4905-lu/-0,Darla
/reviews/albums/4905-lu/-0,pulCec
/reviews/albums/21328-screamadelica/-0,Creation
/reviews/albums/21328-screamadelica/-0,Sony
/reviews/albums/17511-elements-of-light/-0,Rough Trade
/reviews/albums/17671-suuns-images-du-futur/-0,Secretly Canadian
/reviews/albums/23226-dookie/-0,Reprise
/reviews/albums/15396-back-and-4th/-0,Hotflush
/reviews/albums/20300-dena-tape-2/-0,Odd Future
/reviews/albums/11409-remix-romance-vol-1/-0,Paper Bag
/reviews/albums/19214-the-afghan-whigs-do-to-the-beast/-0,Sub Pop
/reviews/albums/cynic-ascension-codes/-0,Season of Mist
/reviews/albums/10032-back-to-black/-0,Interscope
/reviews/albums/12070-mothertongue/-0,Bedroom Community
/reviews/albums/diana-gordon-pure-ep/-0,self-released
/reviews/albums/5712-run-to-ruin/-0,Touch and Go
/reviews/albums/16190-dirteetvcom/-0,self-released
/reviews/albums/22702-what-graceless-dawn/-0,Profound Lore
/reviews/albums/justin-bieber-changes/-0,RBMG
/reviews/albums/justin-bieber-changes/-0,Def Jam
/reviews/albums/19051-bob-mould-workbook-25/-0,Omnivore
/reviews/albums/sam-smith-the-thrill-of-it-all/-0,Capitol
/reviews/albums/2839-infinite-keys/-0,Jade Tree
/reviews/albums/19760-blonde-redhead-barragan/-0,Kobalt
/reviews/albums/9486-in-the-maybe-world/-0,Young God
/reviews/albums/2656-jefferson-at-rest/-0,Secretly Canadian
/reviews/albums/1136-lookaftering/-0,Fat Cat
/reviews/albums/1136-lookaftering/-0,Dicristina
/reviews/albums/ariana-grande-thank-u-next/-0,Republic
/reviews/albums/19843-alt-j-this-is-all-yours/-0,Infectious
/reviews/albums/1438-axis-and-alignment/-0,Thrill Jockey
/reviews/albums/696-the-big-dig/-0,Beggars Banquet
/reviews/albums/696-the-big-dig/-0,Too Pure
/reviews/albums/heather-leigh-throne/-0,Editions Mego
/reviews/albums/18335-whirr-around/-0,Graveface
/reviews/albums/12236-the-holy-pictures/-0,Mercury
/reviews/albums/11155-live-the-storm/-0,Relapse
